number,status
473.42855872752705,1
473.0668650612596,1
473.99118512688153,1
474.80501031472784,1
474.04346244003216,1
475.22599828067075,1
502.07256164133196,1
475.463163275538,1
475.30076926667687,1
502.0221181262086,1
476.69933634466804,1
476.41818093980226,1
512.1797329831851,1
475.23692203713915,1
476.8247841569017,1
477.64132917542963,1
477.84954669346996,1
476.7601007638958,1
487.6801219879064,1
476.4780212082213,1
478.99300803360063,1
478.06951210703744,1
478.35378774152093,1
477.9692272303081,1
479.97635442104445,1
479.68942154832155,1
479.70737248377634,1
479.10777266094817,1
480.70191060554214,1
452.81754314039756,1
480.42309684929285,1
498.1367966708904,1
481.3300119482036,1
481.44231767151257,1
481.17404147442073,1
481.8122182860433,1
488.5111486466714,1
482.921430062116,1
482.8769983565679,1
481.3911393470597,1
481.00295005679334,1
482.4511450005074,1
483.2513360614274,1
483.3911393470597,1
484.79055779095586,1
484.73434630159034,1
484.4779160011029,1
484.9442880642845,1
484.85540895820566,1
485.2640356360979,1
485.1081508430133,1
484.9773642526533,1
484.5942129458407,1
485.55531022269395,1
486.92462307663743,1
485.70882028265885,1
485.6750035134836,1
514.416433385816,1
489.53570184730887,1
487.38023834836974,1
487.67806202732106,1
487.2582830539221,1
487.3856774688255,1
487.812556993881,1
488.5584727032682,1
488.41401393221247,1
488.75431402083893,1
488.6549361448423,1
488.1211756765159,1
489.7518199371269,1
489.67806202732106,1
489.0137592616255,1
489.8599850532945,1
489.68715741565836,1
490.5687592782077,1
489.8915769169315,1
489.5645906094204,1
490.970872248893,1
490.27008585775263,1
491.3925925583743,1
491.1996587203347,1
491.51205248393387,1
491.5690841183722,1
491.73308040616837,1
492.7346691818665,1
492.88708826655136,1
492.62578542167,1
492.1736935972757,1
491.1620832762045,1
493.546249810376,1
493.4178546705542,1
492.41134382814096,1
493.04042574775747,1
492.8768561122059,1
494.5112726803626,1
494.35388055195733,1
493.51096894413683,1
494.92548811571476,1
494.2072037243023,1
495.8352385105526,1
495.9918363632013,1
495.6889773551528,1
495.9649847075824,1
495.31098797877064,1
496.216888480193,1
496.62420017717784,1
496.03573021765885,1
496.6400141110979,1
496.00185875517934,1
497.69979067255997,1
497.98306341041723,1
497.10688800477044,1
497.9649847075824,1
497.7431456267558,1
498.01731060750797,1
498.6506635704126,1
498.9667338650496,1
498.46428259724314,1
497.51018129189185,1
499.9882763482591,1
499.154873643335,1
498.39302851625405,1
499.1124373344545,1
499.6654124755777,1
500.4392986919419,1
500.46688343667563,1
500.5033411813955,1
500.7919536059243,1
499.8229346016368,1
501.98916897080096,1
501.7366747219793,1
501.63587456580797,1
501.9632932088033,1
501.6460444507874,1
502.45058617247275,1
502.7449756564464,1
502.75492549931266,1
501.3311361048626,1
501.4652112326811,1
503.70160298959024,1
503.26156989926574,1
502.52853793116344,1
502.53596390544124,1
503.1503060140011,1
504.46784944698163,1
504.77782298607315,1
504.6902012399686,1
504.30182558411695,1
504.72994040002493,1
505.81984302182434,1
505.72490811929754,1
505.47635498152056,1
505.4604532168222,1
504.0168007677993,1
506.3094195818875,1
506.81789836990436,1
506.42328420504316,1
506.18777879972447,1
506.0176129172386,1
507.863108489163,1
507.69686421165613,1
507.0547369674922,1
507.8803551717509,1
507.0806558578214,1
508.3624392112223,1
508.0426842341575,1
507.7879154276187,1
508.2398550506322,1
507.7137635183798,1
509.32017296374295,1
509.89363570674584,1
509.50950232045113,1
509.35434970434915,1
509.74439603843246,1
510.88606436357156,1
510.7297202376984,1
510.1977817848118,1
510.7657078280307,1
510.6172523288086,1
511.87435950817314,1
511.6555999501369,1
511.4158598390849,1
511.36530306285283,1
511.95722086201465,1
511.8155871622538,1
512.4571457570863,1
512.6022732421651,1
512.1592513759905,1
512.6785111974176,1
512.1192449364452,1
513.3079279652655,1
513.8029364783714,1
513.2380344157308,1
513.249934413171,1
513.1285819646499,1
514.0839984761795,1
513.325847312003,1
513.3868872788379,1
514.5706017434776,1
514.500580815299,1
515.1215793902874,1
515.0831463770108,1
515.6355357542878,1
515.3756712558724,1
515.7328812541772,1
516.6781829927467,1
516.1762393543894,1
516.4859526176596,1
516.7113016759585,1
516.7411955178585,1
517.1491243573245,1
516.4188815957267,1
517.0699201706001,1
517.9521055356917,1
517.704447338071,1
518.5556166846153,1
518.5682065775171,1
517.6409943574407,1
517.7811573199168,1
517.1810678347509,1
519.3384590615232,1
519.6733835770018,1
519.5631438015179,1
519.5950879713299,1
519.5797538073774,1
520.5116397520968,1
520.9355602635777,1
520.7033583730653,1
520.8212948927602,1
520.7528874303451,1
521.6889531473342,1
521.6456327917703,1
521.0296450258764,1
521.8527867178826,1
521.6802062861706,1
522.3272799865798,1
522.036897684652,1
522.6393025594306,1
522.3223496979089,1
521.2543213981343,1
523.5626937720143,1
523.9810519142928,1
523.3895712362054,1
523.6775174376133,1
523.4991700159343,1
524.9647443147832,1
524.787837246581,1
523.0493421315267,1
524.8558755253115,1
524.1460075138538,1
525.2822546443939,1
525.7928022635195,1
524.4901755229447,1
524.4746051171522,1
524.7058802096388,1
526.6106574268623,1
526.280893710299,1
526.865858888378,1
525.1923925193158,1
526.8049238668453,1
527.8391829923702,1
527.057528089971,1
527.1549264354497,1
527.8382441300245,1
526.6548382667069,1
528.1215215778055,1
528.3912560799225,1
528.9134319731137,1
527.6444946027394,1
528.8020564801217,1
529.8944821331396,1
529.5118615528635,1
528.9815103578102,1
528.1316468678241,1
529.8517043565488,1
530.751783081262,1
530.9815848012121,1
530.1418617591033,1
530.0685369035008,1
530.0154188665464,1
531.9629390294166,1
531.3163303083937,1
530.1027819312775,1
498.41373243074594,1
530.7076082650991,1
532.8301623168671,1
532.1331811359822,1
532.8841289937199,1
532.3831673927315,1
488.565515509986,1
533.079402172897,1
533.767129032295,1
533.4524857331497,1
533.0050619657494,1
533.298695905797,1
534.7480530573001,1
533.6952928580112,1
533.2005855895085,1
534.7262103198599,1
533.7017326681752,1
535.1840109172743,1
514.9904676133219,1
536.577978786653,1
536.0694360026308,1
536.7720250662468,1
536.0757804400281,1
499.8784314436718,1
537.4427747603703,1
537.7393494362449,1
538.4007127861267,1
538.6454496258001,1
538.6622943930823,1
474.4632616771046,1
539.0775315606378,1
493.619264627606,1
540.6146672166586,1
541.8389090246536,1
541.392826964823,1
541.7622338456102,1
541.2505772243684,1
505.8049847989779,1
542.5268552893912,1
490.2059725027696,1
490.04633243027394,1
543.8012972871956,1
544.7855457005379,1
544.3783670026686,1
465.4827403145788,1
545.478787371624,1
545.8671092210142,1
546.8102997743434,1
546.9021696542248,1
501.0945012526001,1
546.4321298948461,1
475.42460255620546,1
547.3578027516149,1
547.0276472513877,1
548.2581687681694,1
481.6258477881651,1
549.5111378142382,1
550.4178753966015,1
551.2807073625689,1
492.22884456097864,1
553.0626076067118,1
553.9193841528312,1
554.0552201501658,1
493.9597678946496,1
558.4355321997199,1
483.73088811033944,1
456.5084947768843,1
479.2923361831122,1
469.0949292063775,1
566.6751701691854,1
569.8324394640484,1
511.80359832910756,1
501.33066558059295,1
496.27837331570237,1
486.4845903953405,1
486.65143391477017,1
471.0949292063775,1
522.0104732522077,1
512.444830919415,1
467.5028176661087,1
488.50175883998,1
483.0111270764969,1
458.02987782376823,1
459.16788747812626,1
460.02987782376823,1
477.42460255620546,1
516.2314251353702,1
516.2330566277698,1
501.6437920893125,1
491.43572669783447,1
491.8660012778577,1
472.70264814567935,1
528.7200426337577,1
447.80509986299876,1
498.84392770705324,1
483.4689095386107,1
458.2384314984482,1
494.9870337841434,1
474.23520925898055,1
492.42293245302716,1
475.03019331163676,1
465.6840392154898,1
476.39714778844217,1
512.7928065984881,1
512.3982437831721,1
492.53961499824754,1
492.81678409063124,1
513.1358347297203,1
513.3127161419973,1
488.9716344815948,1
478.211431931131,1
497.68888261244956,1
479.42449798150636,1
479.7401784423361,1
479.008881253432,1
469.981109114762,1
510.623938377544,1
515.9859566496009,1
500.12168083705313,1
500.85133386372894,1
501.7360323326297,1
474.478332537806,1
481.3678453198606,1
497.6804980407246,1
497.61607072872675,1
497.3300509414762,1
506.8063742269742,1
503.46551708968894,1
483.3179076797766,1
483.597345064694,1
484.8796491419868,1
460.47029703718,1
506.9708041399003,1
501.77548552343023,1
496.4078334986967,1
496.6620656845312,1
476.8272720294097,1
476.2344556009537,1
518.0972373790418,1
512.9177139184279,1
471.7137334759823,1
503.8585234520501,1
498.02923924170096,1
496.3222782778294,1
489.8756994866505,1
489.52185199800596,1
464.6407423875862,1
510.4141518953124,1
505.58648441892683,1
516.6452454208005,1
516.5847896997542,1
501.5646071079223,1
491.30138116965253,1
491.36419602501854,1
481.20681389385373,1
517.541374900083,1
502.4793873016875,1
452.7767237498139,1
504.14212468193506,1
454.679096111324,1
470.872362526854,1
455.8188912526768,1
506.853216782472,1
456.91071625059175,1
497.48387658113796,1
472.5060481557957,1
523.4952982049393,1
498.38288009831166,1
511.6051618956508,1
458.5880970848322,1
509.19943383111746,1
489.09556854375643,1
493.420992251774,1
525.4577096358365,1
485.1053035646727,1
511.6454219331186,1
476.1610915801357,1
476.51135313326813,1
476.46814502952475,1
461.0141213569388,1
502.504416006044,1
503.83561685321337,1
493.7750606175885,1
493.86697508795424,1
497.1706785962461,1
504.8168586610206,1
494.36697508795424,1
479.0952971047591,1
495.1760553332144,1
464.20028597663094,1
520.0926540405267,1
505.55822025304377,1
485.3859614402481,1
496.27267735695006,1
474.65623288793483,1
481.6094872648464,1
466.9555580264952,1
492.56832436214233,1
469.78719893888365,1
512.8068905134013,1
452.56125886612824,1
488.6047523336328,1
468.20028597663094,1
491.59040180692244,1
495.1084210573862,1
470.37494347255614,1
482.3531391026857,1
471.75544943246695,1
517.2911961176029,1
456.85034263212253,1
517.361214431137,1
487.91812845356617,1
487.26538022440945,1
472.30229585483374,1
518.7762283408262,1
457.0700426515799,1
489.46786329385213,1
474.1565907713322,1
464.2902686072396,1
459.2701512456082,1
500.6658545740464,1
475.0022634525614,1
521.8185717117918,1
460.64979584733044,1
521.8383748883094,1
506.5316146729072,1
485.1068674296742,1
506.13465793173765,1
496.4200631816365,1
476.06376495112835,1
522.610223471787,1
461.09555654230314,1
461.00392655832945,1
512.5887676820855,1
477.45525115465915,1
523.0345810047762,1
513.2405093111445,1
503.8082784242978,1
493.2805516057051,1
488.10178122432086,1
478.3888861536345,1
478.22105434594613,1
488.5456191905669,1
509.7545998618496,1
499.1994018493296,1
479.38763051758923,1
495.57988196962833,1
470.31014989692477,1
487.43547647849965,1
498.7641908672158,1
498.0861561020938,1
468.56973577974384,1
494.40257790965376,1
484.3081508430134,1
469.46301748396615,1
488.4828505229154,1
485.09648396307074,1
471.01725678899345,1
512.5188376962141,1
472.86923232653896,1
523.5987159262875,1
478.2879514287691,1
463.5848703987508,1
499.74870288809876,1
479.46347028288284,1
480.63290308949064,1
491.67718532052294,1
486.69259321321465,1
466.24879449909395,1
508.14234533384297,1
503.42329994992,1
483.31107871563864,1
494.4401700454711,1
484.6991075757308,1
520.5887596220526,1
520.2726077783553,1
520.6596487649184,1
500.5404583823439,1
485.7086879900074,1
485.1634309178101,1
478.4145970302155,1
486.01854163958916,1
522.8373236994192,1
522.8868420928301,1
502.60021719657027,1
482.71396550841416,1
523.3185847972453,1
513.6297862886204,1
503.6418891772083,1
503.62983381073366,1
488.3421472134417,1
463.26974087597466,1
499.1467664350004,1
475.7374612994686,1
526.2292199007751,1
450.63071376547197,1
491.39646255897816,1
476.8259982806708,1
476.5711385231775,1
492.8717284404905,1
467.6138567788772,1
519.6222512116874,1
453.68681505062597,1
494.25555100091725,1
464.25308726341854,1
505.7695394535496,1
480.8718923237834,1
521.7330525053767,1
506.8886849235807,1
456.241978506462,1
482.1032727363713,1
498.7395679831155,1
483.38971577637903,1
483.96353097220026,1
483.8229052778993,1
499.3087455367552,1
479.4883464119617,1
484.8862030843816,1
474.3136585010694,1
515.8223013500138,1
515.1719994812776,1
470.6551527530925,1
516.8436900207345,1
501.36860501647453,1
486.05629194802214,1
471.4587656199971,1
477.6372018176377,1
477.3508788012447,1
472.45412000825553,1
488.0706027086203,1
519.8082429720708,1
484.5357771135737,1
495.4022885121689,1
485.8177217337639,1
470.2024911465421,1
496.29532493850496,1
522.0738916766338,1
481.16655818942365,1
477.7752012795342,1
467.9071756806432,1
503.09552708550143,1
478.66410637348116,1
509.7686910872347,1
494.19319066144135,1
489.23079377174014,1
479.0418432268004,1
479.78548887049936,1
475.5056211964991,1
478.21576628451777,1
455.56990195623894,1
496.8606874123875,1
491.72793763538226,1
517.6026864049347,1
517.4220253780807,1
503.5905031254683,1
498.2044225111099,1
473.7946799170084,1
519.3941389926915,1
457.38745432470535,1
494.1633076033309,1
484.46572079478454,1
474.5845565148837,1
484.5818634446866,1
520.0675179577522,1
520.172399714342,1
520.2013770424385,1
505.69899380622013,1
478.11063717639564,1
506.0289191321521,1
486.46572079478454,1
522.1363078383791,1
497.3563039636925,1
487.3055634653235,1
477.4159594660949,1
523.0804748025114,1
523.1010945528253,1
503.3082004076646,1
488.6777082689611,1
478.475559592617,1
488.6104849658829,1
488.5381761796695,1
475.8751109587146,1
475.43483455235844,1
486.34706591503414,1
486.2965724346875,1
502.88408214162206,1
518.8965441474251,1
503.17047066101674,1
468.6745329459018,1
468.10110662964235,1
468.85637867950663,1
519.553901223026,1
509.50261444645776,1
494.1426622211972,1
520.7691375469116,1
505.948617893037,1
495.81582571936696,1
470.1699071879784,1
521.8614212087381,1
501.28497647120514,1
456.2519561170149,1
508.1967729856829,1
458.1101265588906,1
504.1817093038595,1
464.7327741589153,1
490.34542507453335,1
491.756831798665,1
476.89544009602923,1
517.5586072526135,1
451.395500434511,1
502.3397549490134,1
470.9567365629041,1
462.68460900111967,1
493.87669866702964,1
529.9940852074327,1
504.06777357343043,1
456.50658889279987,1
479.19389640288955,1
495.96031208839014,1
480.5661952097953,1
480.61423098941395,1
532.2297690673407,1
522.7867632658531,1
522.4207279191546,1
512.7810588786275,1
487.31511854735703,1
482.8292551119166,1
482.1033137274144,1
523.4212533763571,1
513.6487703413483,1
493.3824151249254,1
524.9531144042344,1
514.4981903463382,1
514.2907001067548,1
469.7070298890714,1
469.36291398616885,1
515.5427234335699,1
485.59435771585504,1
470.44080520179267,1
516.491745392607,1
496.55311423843966,1
395.3132323114359,1
497.1160577648669,1
487.6208613580611,1
487.9145897746721,1
487.90080891490743,1
502.12723649034615,1
406.48555716791174,1
529.1688922276448,1
409.48555716791174,1
494.51219933957594,1
410.9369748742601,1
489.5310831734032,1
495.80286108983745,1
464.11005708343083,1
414.7891394286352,1
485.88068909580676,1
465.36005708343083,1
465.86005708343083,1
460.9340102777909,1
460.5452750187809,1
478.1968438082489,1
419.86684003366366,1
420.06968363621576,1
491.0217149497412,1
421.6849117710944,1
466.43120705307894,1
461.7453836128092,1
516.7651851263644,1
425.7525013580661,1
487.3993731690999,1
426.4299923965181,1
523.3251436463803,1
428.41985624150306,1
428.0747835959491,1
428.3412468772921,1
429.01277325561654,1
513.5905158745888,1
513.782065248263,1
513.7775998841105,1
430.92137389621433,1
493.30121247574516,1
431.17366527019016,1
431.76011941544033,1
432.51011941544033,1
434.1940733227556,1
434.3032268945471,1
435.2346080260622,1
435.52420034167784,1
436.1523352924532,1
479.31921878087013,1
479.9559675207958,1
437.2481228994156,1
437.2144813753211,1
469.1294981670283,1
438.31336304956216,1
438.2347536853512,1
438.3086543339186,1
439.6168906321263,1
439.0239736180128,1
440.5837711021276,1
440.1144635156151,1
440.5342455155632,1
440.3745996706302,1
440.6371629421564,1
441.2981906992654,1
441.7716250192597,1
442.14729909717147,1
442.0837711021276,1
442.8337711021276,1
443.2716250192597,1
444.6551438782107,1
444.5584625968158,1
506.54546673218726,1
444.7981906992654,1
444.5176123431947,1
445.4670632374136,1
445.02556979048217,1
496.5750455086172,1
445.88464484451555,1
446.52556979048217,1
447.5787349068459,1
447.4670632374136,1
447.3845876197383,1
448.7958421005123,1
448.3287349068459,1
449.21723273630136,1
449.9481156147821,1
450.8453339307243,1
450.7311441636511,1
450.6777523236223,1
452.4204477558914,1
472.6000343669505,1
453.52053359520045,1
518.8836747081084,1
457.52581579439857,1
508.41705303261995,1
504.4573279686492,1
493.3995787818413,1
456.65628660335,1
483.1060023759739,1
457.48893171991307,1
457.8873962054958,1
457.22636844838684,1
458.39753236051087,1
459.1548697793723,1
460.64995947702204,1
448.0573551810427,1
494.84822468079716,1
494.5347106634136,1
461.83040234417325,1
462.789805462301,1
462.4014771317333,1
462.75668593230233,1
463.50668593230233,1
463.7402226509593,1
463.0155978556567,1
464.01483047471896,1
464.17174944176344,1
464.4574397518399,1
464.3304858248966,1
465.67174944176344,1
465.08035008236124,1
466.23331763971595,1
466.79288606644053,1
466.0824197032734,1
468.4095953477344,1
468.69882534452785,1
469.8164031211499,1
469.99151358200555,1
469.7825113739718,1
470.14392283881074,1
471.78111493871705,1
471.3168192225193,1
471.018585545612,1
491.37576578624896,1
472.6596731021809,1
472.398248196011,1
472.9339524798133,1
486.3378637766829,1
473.54409966366524,1
473.34053099878196,1
473.94221827038103,1
473.6028976260449,1
473.5797524825802,1
474.70644340190205,1
474.6624715719435,1
474.7543706875976,1
474.5010221657039,1
473.414340571674,1
475.54524338107416,1
474.6596731021809,1
475.0162420740025,1
476.6594493449874,1
476.19774636057167,1
476.3125106432771,1
477.8666453705418,1
477.1033034539077,1
472.9697613964066,1
478.7251819351413,1
478.0573393149379,1
478.2518717263146,1
478.5956436052847,1
478.1625175176568,1
479.78283618011204,1
479.22512747519517,1
479.85635073095267,1
479.90975085662734,1
479.0206352288232,1
479.65592150359674,1
480.01027264993985,1
480.51415725318196,1
480.07165007553607,1
479.9447393564214,1
480.9758602375977,1
481.05669158174436,1
481.7029380647463,1
480.2667963034882,1
480.10176100770417,1
480.2946573208637,1
482.354411126299,1
482.1544676096518,1
482.73178822270796,1
482.9301507773807,1
483.8207401412555,1
483.9392850632766,1
483.147598334418,1
483.6839576261763,1
483.3158903535213,1
484.1976678387645,1
484.79763565016304,1
484.69712466936556,1
484.84030297969815,1
484.96914699104576,1
485.1564979897457,1
485.50855576832777,1
485.4681798456467,1
485.64489022491483,1
485.3438852847202,1
486.77277362508624,1
486.0040505080314,1
486.4324230628053,1
486.61058339728237,1
486.90870279423046,1
487.0703291862491,1
487.23156698396355,1
487.02153852460555,1
487.356132367694,1
487.3871139317916,1
488.68972555868544,1
488.01199389133484,1
488.43413403069366,1
488.2813358519588,1
488.3934054539522,1
489.7579946554369,1
488.79450851904306,1
489.5338157236974,1
488.59859206476625,1
489.1439810786259,1
490.9941645250155,1
490.40443352554115,1
505.48534777049736,1
490.8273099917723,1
489.5269727886343,1
491.99020731368995,1
491.86462815606586,1
492.53716116043955,1
492.8486305086598,1
492.02382383878734,1
492.418031819493,1
492.51307235550206,1
493.8908975089916,1
493.5604976631793,1
493.3409006127285,1
493.37343576275356,1
493.92241300681866,1
494.9606054586083,1
494.1506047863431,1
494.7752013393246,1
494.3385576801274,1
494.4954416272894,1
495.50127332960886,1
495.1776576069305,1
495.65553947080383,1
494.2937372585665,1
495.7390881307737,1
496.77118674938805,1
496.2390270476507,1
496.27994955832304,1
496.87033856449756,1
495.6217228958803,1
497.87033856449756,1
497.8574183254304,1
497.4039811315824,1
497.9979372897005,1
496.7101213833475,1
498.0813553718262,1
498.6929349848114,1
498.5783059663817,1
497.3884320900933,1
498.23078707367944,1
499.0440429662512,1
499.62918596835783,1
499.1154284839658,1
498.4529754276545,1
499.0200300109854,1
500.4278336140623,1
500.56951223588743,1
500.2540659279011,1
499.15716035622876,1
500.2421886153597,1
501.51046447432685,1
501.95670084062016,1
501.029015542962,1
501.1661696772507,1
501.5988445500124,1
502.5046798602952,1
502.5893459637327,1
502.6274284343735,1
501.5377808554976,1
501.5533995790292,1
503.39316191978554,1
502.13405334927387,1
502.86979904713274,1
502.552602005865,1
504.5777308412716,1
504.5674082135583,1
504.6863948788095,1
504.1642170960667,1
504.28513826743887,1
505.89198624666545,1
508.9503032304283,1
505.65664414616634,1
505.67318841992613,1
505.7628701480598,1
506.3312917393932,1
506.22677497730086,1
506.8444623180921,1
506.5518535572109,1
506.4719853922624,1
507.2500645214213,1
506.90179814609377,1
506.42930896382944,1
506.85667517268024,1
507.2249783662655,1
508.4211043519453,1
508.50752997485046,1
508.01040213223035,1
508.0360895113326,1
509.44536582901213,1
509.391762489472,1
509.19558190994115,1
509.8993833049744,1
509.7362897446646,1
510.956859411156,1
510.0603720362678,1
510.3508956090581,1
510.20031389952686,1
510.34829061145587,1
511.59891629533826,1
511.9759243824364,1
511.9779635599561,1
511.52228654714867,1
511.47019151822764,1
511.4284795421708,1
511.3629454177416,1
511.496189102253,1
494.3649847075823,1
484.9645266931105,1
485.24138018699097,1
460.93267575734865,1
481.87968652072357,1
461.1958074418559,1
512.0385119988869,1
497.1653268776383,1
487.9626091284511,1
503.8688834229589,1
524.4941073404742,1
524.3094815776102,1
448.96938635501266,1
448.14953123364086,1
474.63361697542996,1
475.23996297663825,1
526.833070627018,1
465.29921254820295,1
476.6667369164438,1
507.65145499524544,1
492.0274731579187,1
492.8272967457372,1
514.8923449694238,1
452.53924147638446,1
503.08180335038486,1
493.85711356101757,1
454.23817831917387,1
454.4036823651912,1
505.25318850457114,1
495.7089083010281,1
487.0507809581915,1
485.3227445268889,1
485.3751797592153,1
506.66902597542065,1
501.95462230431554,1
481.50620040097556,1
466.9611330952136,1
522.0988624629035,1
522.1622633958987,1
497.5606846666263,1
492.9336189539148,1
482.75022523068174,1
457.79241762420116,1
457.6138057673159,1
513.3735312418186,1
498.33682838298347,1
473.07514517174207,1
473.9644097223842,1
484.1866923178691,1
484.67449781401365,1
469.349599179706,1
475.83041722160635,1
501.06954984402483,1
456.053095678957,1
502.75696693990113,1
492.21457737141776,1
503.71739235945944,1
478.9130144791758,1
473.1605849073491,1
463.87278809892433,1
458.553095678957,1
458.8296951153151,1
479.47628651060734,1
484.62323928790244,1
474.4066246156687,1
474.97830153985313,1
500.6265078933769,1
487.85157337018364,1
465.7396317616147,1
491.3875987771112,1
523.1843496936827,1
523.0290287918516,1
498.13592606129845,1
493.1291675398038,1
488.4860103726674,1
500.920145081177,1
514.8606493112322,1
469.6586475432194,1
525.208085220108,1
454.9843172283381,1
454.9111418226621,1
500.75566151143306,1
495.9143436904792,1
490.2054562740082,1
490.5706377866732,1
501.17393648768797,1
476.12359033180053,1
507.32156992685975,1
507.2049753092555,1
502.01571035803084,1
502.3487133462217,1
482.6465989528912,1
472.4046018432053,1
458.4677967222178,1
494.5227778911645,1
455.4532283150926,1
494.4695639653069,1
489.1887875059816,1
510.4542337973229,1
495.0752681491718,1
511.8892843258194,1
506.7472667760334,1
501.0706655113404,1
486.6371914058215,1
497.30213118265925,1
497.27045043560753,1
497.29053094415536,1
477.20472034176765,1
513.3299537288234,1
478.25710476020305,1
501.0565393972093,1
478.7481086752303,1
514.3756332767638,1
499.8892792208058,1
499.00991660906544,1
489.213124435231,1
515.3765317012998,1
500.99168772951776,1
465.5233307144608,1
465.89895816260287,1
516.7489986759005,1
481.07006440241076,1
481.2857262813994,1
451.5607602873899,1
502.36331602654496,1
482.49020641418593,1
488.1611952090768,1
509.4433098621462,1
499.19389887953514,1
489.2448086304373,1
484.7295979385888,1
484.0402891870979,1
469.6944196145869,1
455.99341317149464,1
496.0943656752458,1
471.74586019644084,1
471.2695121070374,1
497.9739092224151,1
472.37623040281505,1
462.35510683776204,1
457.6956769389764,1
513.9503168334863,1
524.0668866549944,1
509.188934414327,1
504.80983915950276,1
443.8691692655251,1
459.18203983647635,1
500.14467648144245,1
490.0076191593469,1
490.7611963372254,1
526.0945285545871,1
460.7271884842159,1
525.5269396659521,1
445.3691692655251,1
491.661155898524,1
476.1695648642726,1
517.3954659203678,1
508.3490807849529,1
528.3600965479831,1
478.7287156309703,1
478.6288837247066,1
478.1224117953916,1
484.0187292853115,1
464.2259574615711,1
520.8350395500688,1
496.8455477257301,1
496.72727067342913,1
486.9875748862141,1
466.9597327742924,1
512.3273239656315,1
497.5946201655823,1
497.9593786479598,1
482.6030291313309,1
482.6659070361875,1
467.69779434596074,1
467.4269902064081,1
508.1264138895892,1
534.3675004368973,1
473.9178230564049,1
509.4471933152051,1
509.1210130716897,1
514.594180759004,1
514.9497509864356,1
489.43948917664596,1
474.0649233680507,1
469.829233484281,1
469.9821536622441,1
510.15199704934975,1
495.91632417558674,1
470.61846348107446,1
492.3291628731858,1
472.4279143572168,1
473.90439073549004,1
475.34791755757414,1
512.2131223014455,1
492.4100167083907,1
462.0245245395621,1
490.80202501175523,1
480.92393542948065,1
470.4260133297433,1
484.92451448260925,1
485.7489956284955,1
511.8663558084935,1
488.53968306403493,1
463.71012450202625,1
504.26015667305364,1
494.04671856522884,1
474.65511716573235,1
480.113514319681,1
526.6308421696901,1
484.20463814372596,1
506.2682927830847,1
481.3404696899018,1
456.5855958306262,1
507.1082286173132,1
502.61900358759164,1
477.81978504828146,1
482.3123917302949,1
508.564049550705,1
519.0739059310125,1
511.01277881147143,1
486.59671259983617,1
485.5304377420383,1
480.7245119589101,1
481.2637500633814,1
507.69058312562646,1
513.3741945254789,1
515.9691443635439,1
491.49661585655525,1
486.2891909880077,1
476.5197901445123,1
483.4777338433201,1
499.69357964899825,1
494.81231911470644,1
491.26282060903986,1
467.4951207777711,1
495.34010338452435,1
470.5805647562018,1
513.2519501190094,1
488.06495207767574,1
482.245761930383,1
493.5792628382739,1
510.74986543874047,1
482.4222150875897,1
522.0281928822791,1
497.58627868011234,1
468.9031467244178,1
525.5005082060911,1
515.3126035018273,1
398.2932454969932,1
403.5492200674189,1
407.19608090968995,1
407.49996985564667,1
410.59734074028074,1
410.49996985564667,1
494.0277112223602,1
411.78520782340183,1
412.49996985564667,1
413.73505979724814,1
415.47908522682246,1
415.49996985564667,1
418.42893720066877,1
506.9343041433247,1
419.3954355128726,1
421.3819206395192,1
421.4424520740222,1
422.6431210626097,1
423.34841895172303,1
423.37544869842986,1
461.2987241619261,1
424.6043935221487,1
512.6996646721698,1
426.8119936007579,1
477.5095581483594,1
427.8738829659278,1
427.08931291629324,1
428.21921232917975,1
428.8119936007579,1
428.0849197509642,1
429.0849197509642,1
429.0558112284971,1
429.8738829659278,1
430.4236652701902,1
431.80314837678907,1
432.32530067227617,1
432.2269661290893,1
432.3452874867189,1
524.2509634562799,1
433.6876104538924,1
433.614776930498,1
433.58127524270185,1
434.42495620123645,1
435.614776930498,1
494.6822840686027,1
494.4541697464256,1
436.52074380819886,1
436.34625585589583,1
479.5095581483594,1
436.30322689454715,1
436.5633630495622,1
437.80322689454715,1
535.3781429868054,1
438.8174242394498,1
438.7753555301888,1
438.36652816592596,1
439.68903712747397,1
439.77671837862454,1
439.37689104460605,1
439.3133630495622,1
439.46182753514495,1
440.8541006369351,1
439.36652816592596,1
439.8525952555856,1
440.86652816592596,1
441.31720564192347,1
441.2753555301888,1
441.87689104460605,1
441.8641010494148,1
441.83363535959234,1
442.47971749006956,1
442.8641010494148,1
441.53540070407416,1
441.45944518003944,1
442.8172629986848,1
443.2969960352175,1
443.02930122838643,1
443.53540070407416,1
443.48406960328157,1
444.47971749006956,1
444.73554656208853,1
444.97492283820156,1
444.9928635811948,1
444.90720852852155,1
445.5002976437672,1
445.46082709221537,1
445.62831771818765,1
445.0041655197283,1
445.65720852852155,1
446.74008522582426,1
446.3869362184914,1
446.43554146585757,1
446.9518461257112,1
447.91636970021955,1
447.47087226610074,1
481.3367237593313,1
447.2582895243131,1
447.41748042607196,1
447.15720852852155,1
448.537649249306,1
448.0041655197283,1
448.400390949103,1
448.95642593400316,1
449.7660763740523,1
449.33244175667187,1
449.7536000991777,1
449.4771993924287,1
449.8682671348661,1
449.4049171545457,1
